,MIN_PRICE,MAX_PRICE,CLASSIFICATION_GENRE,VENUE_LATITUDE,VENUE_LONGITUDE
89382,10.0,10.0,Rock,40.014735,-83.000349
89394,0.0,0.0,Folk,39.092089,-84.493152
89434,15.0,15.0,Rock,41.5082296,-81.5803805
89435,5.0,5.0,Dance/Electronic,39.092089,-84.493152
89438,15.0,15.0,Alternative,47.665699,-122.38289
89538,15.0,20.0,Rock,47.61358643,-122.34428406
89540,15.0,15.0,World,40.356116,-75.919611
89598,20.0,20.0,Rock,43.048563,-87.89606100000003
89599,19.27,38.54,Alternative,36.175636,-86.755652
89604,34.43,117.86,Rock,36.164081,-86.796961
89605,10.0,10.0,Folk,47.665699,-122.38289
89606,25.0,210.0,Jazz,45.519452,-122.676291
89613,45.0,65.0,Undefined,35.962335,-83.917015
89614,27.54,27.54,Folk,39.96377,-82.996015
89651,0.0,108.59,Other,37.8086762,122.2696327
89655,0.0,0.0,Folk,39.092089,-84.493152
89660,20.0,20.0,Country,32.08444,-81.09616
89669,10.3,10.3,Other,35.399455,-119.0429
89689,26.0,56.0,Dance/Electronic,43.080888,-89.374566
89707,12.85,12.85,Other,33.99647,-118.45786
89711,72.5,72.5,Hip-Hop/Rap,42.4941487,-96.4007848
89723,0.0,0.0,Alternative,40.728329,-73.982199
89727,25.0,25.0,Other,47.665699,-122.38289
89756,30.06,40.61,Jazz,40.7590167,-73.9896861
89757,22.5,22.5,Folk,47.61358643,-122.34428406
89767,10.0,15.0,Rock,47.6134847,-122.314457
89769,34.71,77.97,Religious,36.07542,-79.51431
89780,57.16,57.16,Pop,36.152076,-86.770085
89787,13.86,58.89,Reggae,33.777011,-117.940602
89788,15.0,15.0,Alternative,47.6134847,-122.314457
89789,16.0,16.0,Rock,45.523,-122.67443
89799,15.0,15.0,Hip-Hop/Rap,41.508513,-81.580335
89858,15.0,15.0,Rock,43.048563,-87.89606100000003
89871,20.0,20.0,Jazz,43.0797365,-89.3765191
89910,6.0,25.0,Country,41.96664,-87.66698
89918,36.4,36.4,Other,37.8037961,-122.4178422
89949,20.0,20.0,Rock,47.665699,-122.38289
89950,15.0,15.0,Alternative,41.5082296,-81.5803805
89984,35.0,45.0,World,21.27665138244629,-157.826171875
90000,35.0,45.0,World,21.27665138244629,-157.826171875
90002,20.0,100.0,Other,29.9368716,-90.0916424
90019,70.0,500.0,World,39.825579,-86.239065
90034,20.0,20.0,Country,39.092089,-84.493152
90074,35.0,45.0,World,21.27665138244629,-157.826171875
90077,35.0,45.0,World,21.27665138244629,-157.826171875
90084,45.0,225.0,Hip-Hop/Rap,38.0458774,-78.5066485
90085,10.0,10.0,Metal,38.602643,-90.175493
90088,10.0,10.0,Rock,38.602643,-90.175493
90089,20.0,20.0,Pop,33.699879,-117.917493
90118,15.0,18.0,Rock,38.954566,-92.326085
90119,15.0,15.0,Folk,45.50122605,-122.65284748
90135,20.0,20.0,Country,33.449979,-112.074318
90142,25.0,30.0,Hip-Hop/Rap,33.8402272,-84.3795437
90167,34.5,54.5,Hip-Hop/Rap,39.1424977,-94.5458707
90182,16.0,75.0,Reggae,42.961269,-85.668812
90188,40.0,40.0,Other,42.113627,-88.0491099
90193,18.22,18.22,Other,43.048366,-76.153423
90194,20.0,100.0,Other,29.9368716,-90.0916424
90195,44.15,56.59,Rock,40.761816,-73.983389
90202,28.1,28.1,Hip-Hop/Rap,40.722036,-73.986806
90213,18.03,18.03,Pop,36.7589448,-119.8023913
90226,45.0,110.0,Jazz,33.86799,-118.06182
90239,0.0,0.0,Other,37.78323,-122.463783
90309,15.0,15.0,Dance/Electronic,39.741126,-75.550253
90322,15.0,15.0,Rock,33.58291,-112.15469
90324,0.0,0.0,Metal,33.58291,-112.15469
90327,13.36,13.36,Alternative,36.194958,-86.743149
90328,50.76,81.76,Undefined,36.098738,-115.175011
90339,50.0,200.0,Dance/Electronic,41.91020327877628,-87.67671808650691
90344,17.0,17.0,Other,39.9849634,-83.0375112
90364,39.5,140.0,Metal,33.757796,-84.394569
90401,55.0,299.95,Country,36.13674,-115.16126
90402,25.0,25.0,Latin,41.88811537,-87.62931962
90405,20.0,30.0,Dance/Electronic,42.2185947623,-83.5218059153
90431,30.0,200.0,Other,42.636742,-83.291705
90441,17.5,17.5,Undefined,33.800872,-78.7398774
90566,125.0,125.0,Country,29.9667574,-90.0896109
90674,15.0,25.0,Dance/Electronic,42.351852,-83.060335
90834,15.0,15.0,Blues,41.929086,-87.648951
90854,25.0,39.5,Rock,33.451085,-112.079228
90901,20.0,40.0,Dance/Electronic,38.99734055,-77.02746183
90982,35.0,55.0,Pop,37.8077176,-122.2700597
90990,59.98,79.98,Rock,36.1101115,-115.1708107
91005,15.0,15.0,Rock,40.480855,-79.972264
91008,51.0,156.0,Classical,26.0503384,-80.2109577
91036,39.5,39.5,Metal,33.41450121,-111.83455539
91060,15.0,15.0,Other,41.900476,-74.00594130000002
91061,39.5,59.5,Rock,32.788311,-79.936803
91070,5.0,5.0,Rock,33.50539,-86.79049
91075,39.5,169.5,Metal,39.74724,-105.010166
91081,59.98,79.98,Undefined,36.1101115,-115.1708107
91089,0.0,0.0,Folk,39.092089,-84.493152
91094,20.0,35.0,Undefined,33.4511853,-111.9263953
91113,0.0,0.0,Other,39.9849634,-83.0375112
91121,17.0,17.0,New Age,34.077729,-118.260108
91134,12.3,17.7,Alternative,43.150062,-77.600122
91177,18.72,18.72,Pop,33.767095,-118.116275
91187,18.72,18.72,Pop,33.767095,-118.116275
91188,18.72,18.72,Pop,33.767095,-118.116275
91236,57.5,110.0,Country,41.35002986,-81.5266107
91308,20.0,20.0,Rock,32.315476,-90.900695
91348,60.0,120.0,Latin,27.993871,-82.37106
91351,10.0,10.0,Rock,33.58291,-112.15469
91355,59.98,79.98,Rock,36.1101115,-115.1708107
91394,18.72,18.72,Pop,33.767095,-118.116275
91413,30.0,30.0,Rock,45.523,-122.67443
91418,35.0,35.0,Rock,38.91795,-77.02373
91462,30.02,30.02,Alternative,33.767095,-118.116275
91515,25.0,40.0,Jazz,39.143968,-84.521195
91536,15.0,15.0,Country,41.96664,-87.66698
91574,15.0,15.0,Rock,34.04898,-118.23365
91597,59.98,79.98,Rock,36.1101115,-115.1708107
91618,25.0,55.0,Country,34.74113784062877,-92.27955864518148
91625,37.5,47.5,Rock,47.66126297,-122.31405191
91645,30.0,30.0,Dance/Electronic,41.48479293594138,-81.82448008835325
91675,11.3,11.3,Alternative,35.820643,-86.266806
91681,20.0,35.0,Undefined,38.24851446,-85.75788997
91729,26.5,56.5,Rock,33.43699137,-111.94398356
91732,15.0,15.0,Rock,28.5598651,-81.3647185
91753,20.0,25.0,Metal,38.954566,-92.326085
91801,96.5,296.0,Country,28.539293,-81.383957
91834,30.0,30.0,Hip-Hop/Rap,35.240299,-80.845314
91835,25.0,25.0,Rock,40.2682602,-76.88828596
91836,46.0,46.0,Dance/Electronic,33.6997648,-117.9175717
91849,25.0,75.0,R&B,32.7163734,-117.16008559
91917,25.93,40.05,Rock,40.7442495,-73.9903775
91919,20.0,20.0,Rock,38.0530644,-84.50911
91929,35.0,55.0,Undefined,26.35289,-80.08569
91936,30.06,40.61,Jazz,40.7590167,-73.9896861
92059,10.0,10.0,Folk,45.50122605,-122.65284748
92060,19.0,829.08,Dance/Electronic,37.330003,-121.885808
92161,30.31,30.31,R&B,36.9875105,-121.9828327
92423,79.5,79.5,R&B,39.74724,-105.010166
92438,50.76,81.76,Undefined,36.098738,-115.175011
92453,10.0,10.0,Rock,41.979238,-87.867325
92460,0.0,0.0,Hip-Hop/Rap,33.451777,-112.076837
92466,20.0,180.0,Other,41.86489,-87.78952
92468,32.84,32.84,Rock,41.5341,-73.58431
92472,23.1,23.1,Alternative,40.7257,-73.991673
92478,59.5,125.0,Rock,32.9758,-117.2583
92487,45.0,99.0,Rock,41.18287,-96.04084
92494,30.0,75.0,Rock,37.97268218,-87.5689233
92506,47.5,99.5,Rock,44.94922,-93.29845
92513,20.0,20.0,Folk,39.092089,-84.493152
92517,15.0,15.0,Metal,40.356116,-75.919611
92520,19.0,19.0,Dance/Electronic,42.961269,-85.668812
92540,14.0,14.0,Alternative,42.3998466,-83.0611727
92543,15.0,15.0,Other,32.8220161,-79.9514654
92570,20.0,100.0,Rock,39.534808,-119.754329
92635,5.0,5.0,Dance/Electronic,33.50539,-86.79049
92647,5.0,5.0,Dance/Electronic,33.50539,-86.79049
92709,25.0,25.0,Hip-Hop/Rap,38.569993,-121.49087928
92714,20.62,76.0,Rock,38.952184,-92.327842
92716,20.0,20.0,Pop,39.092089,-84.493152
92734,30.0,30.0,Pop,39.641428,-77.72091
92736,15.0,15.0,Dance/Electronic,33.524545,-86.774171
92894,15.0,15.0,Pop,34.04898,-118.23365
92913,39.5,59.5,Metal,29.42471628,-98.49110126
92920,7.0,7.0,Metal,33.50539,-86.79049
